user_id,role,department,location,device_type,timestamp,request_type,previous_violations_count,failed_login_count_24h,avg_session_duration,is_privileged_account,account_age_days,label
user_2130,admin,security,IN,mobile,2025-08-14T21:21:14.649797,write,0,0,20.86587572741864,0,1545,0
user_2131,engineer,platform,IN,mobile,2025-06-26T10:50:34.649797,admin,0,1,159.7329932754212,0,388,0
user_2132,admin,apps,US,desktop,2025-12-05T15:51:46.649797,write,0,1,104.92270237393741,1,1789,0
user_2133,engineer,security,SG,desktop,2025-09-30T04:30:41.649797,write,0,1,21.955018509873728,0,545,0
user_2134,qa,platform,DE,desktop,2025-11-11T05:45:11.649797,read,1,1,159.61426572988447,0,859,1
user_2135,engineer,apps,UK,mobile,2025-09-01T17:49:23.649797,read,0,1,287.2693840230119,0,918,0
user_2136,devops,security,IN,server,2025-11-27T04:16:18.649797,execute,0,0,58.98615521262316,0,699,0
user_2137,engineer,hr,DE,server,2025-09-12T13:53:13.649797,admin,0,3,109.16457437157395,0,1035,0
user_2138,qa,security,SG,mobile,2025-09-28T21:23:46.649797,execute,0,1,305.805187063694,0,581,0
user_2139,devops,finance,UK,server,2025-09-14T02:30:08.649797,admin,0,1,259.76817026647655,0,1162,0
user_2140,hr,security,UK,mobile,2025-10-27T13:42:53.649797,admin,0,0,609.2764828875986,0,131,0
user_2141,hr,finance,SG,mobile,2025-09-27T13:54:24.649797,read,0,1,469.9580268164524,0,1423,0
user_2142,engineer,apps,UK,server,2025-08-05T11:15:35.649797,write,0,1,1011.0060160833638,0,1275,0
user_2143,engineer,security,SG,laptop,2025-07-13T18:40:59.649797,write,1,2,272.78955294548797,1,1659,1
user_2144,qa,apps,UK,laptop,2025-10-04T16:24:35.649797,read,0,0,359.6631093694312,0,366,0
user_2145,qa,apps,US,desktop,2025-09-13T15:12:35.649797,execute,1,1,590.9206634340886,1,421,1
user_2146,admin,platform,SG,server,2025-07-04T20:34:03.649797,write,0,1,549.760273506317,0,424,0
user_2147,qa,apps,DE,desktop,2025-08-27T19:01:11.649797,execute,1,1,380.52315065855305,0,1809,1
user_2148,admin,apps,US,mobile,2025-09-18T05:47:11.649797,write,0,0,208.09791919177454,0,1940,0
user_2149,devops,security,DE,laptop,2025-11-13T10:07:52.649797,execute,2,1,95.73402599479353,0,1779,1
user_2150,engineer,security,UK,server,2025-07-01T06:42:32.649797,admin,0,2,629.1979682625453,0,1924,0
user_2151,devops,hr,DE,server,2025-08-19T07:27:08.649797,admin,0,0,449.71187936676756,0,162,0
user_2152,qa,platform,US,server,2025-11-12T15:49:37.649797,write,0,1,545.8754214032265,0,95,0
user_2153,devops,apps,SG,laptop,2025-10-12T07:08:37.649797,execute,0,0,45.522336894240006,1,1186,0
user_2154,devops,platform,IN,desktop,2025-08-08T18:34:20.649797,execute,0,0,113.41899224927407,1,835,0
user_2155,devops,finance,DE,laptop,2025-11-16T17:48:00.649797,admin,1,0,165.95559722441382,0,1820,1
user_2156,qa,apps,IN,desktop,2025-09-14T08:58:50.649797,execute,1,0,546.7001927820755,0,1385,1
user_2157,devops,platform,DE,mobile,2025-09-15T06:49:57.649797,read,0,0,670.1603614495541,1,1253,0
user_2158,admin,hr,DE,mobile,2025-12-10T08:48:35.649797,execute,0,0,100.59680926556908,1,1140,0
user_2159,qa,hr,SG,desktop,2025-12-05T01:29:44.649797,admin,0,1,347.9190008082462,0,221,0
user_2160,devops,apps,UK,mobile,2025-08-21T02:48:49.649797,read,0,0,24.302569188358852,0,463,0
user_2161,qa,finance,US,mobile,2025-07-12T21:15:15.649797,read,1,1,158.07292069948687,0,1956,1
user_2162,hr,hr,US,server,2025-08-15T04:49:58.649797,execute,0,0,200.05038828440814,0,931,0
user_2163,admin,hr,US,server,2025-06-23T01:38:24.649797,admin,0,1,435.2598679148796,0,681,0
user_2164,devops,finance,UK,laptop,2025-06-21T07:40:11.649797,admin,0,0,667.6101055712533,0,1339,0
user_2165,hr,platform,IN,laptop,2025-08-27T18:36:29.649797,admin,0,0,123.4222750286287,0,1354,0
user_2166,hr,hr,US,laptop,2025-12-03T23:09:29.649797,read,1,0,225.06697412377795,0,657,1
user_2167,qa,security,IN,server,2025-11-21T10:12:58.649797,admin,0,1,312.76733418479927,0,286,0
user_2168,hr,hr,UK,laptop,2025-09-17T15:23:07.649797,read,1,2,119.55603715737581,0,1206,1
user_2169,admin,platform,UK,laptop,2025-09-27T07:43:49.649797,read,0,0,1270.8736498877922,0,820,0
user_2170,admin,platform,SG,server,2025-06-18T15:35:06.649797,write,0,0,625.6967541303329,0,456,0
user_2171,engineer,apps,US,desktop,2025-07-26T08:55:02.649797,execute,0,0,105.46478600630101,0,919,0
user_2172,admin,security,SG,server,2025-06-22T00:58:36.649797,admin,0,0,212.75018456216188,1,275,0
user_2173,hr,platform,US,desktop,2025-10-31T09:33:47.649797,read,0,1,78.73711979845118,0,37,0
user_2174,admin,finance,UK,server,2025-07-13T19:08:32.649797,execute,0,0,216.77521895245775,0,443,0
user_2175,qa,security,UK,laptop,2025-11-21T00:14:09.649797,read,0,0,344.9707384349559,0,875,0
user_2176,engineer,security,DE,mobile,2025-10-11T09:06:48.649797,execute,0,0,26.820262876117035,1,1060,0
user_2177,hr,finance,DE,mobile,2025-07-28T21:02:28.649797,read,0,0,612.3368431892063,0,68,0
user_2178,engineer,hr,UK,desktop,2025-07-15T23:18:15.649797,admin,1,1,270.23291262367894,1,1434,1
user_2179,hr,finance,UK,desktop,2025-10-08T13:17:28.649797,write,0,2,1369.8684663025672,0,360,0
user_2180,qa,finance,IN,desktop,2025-11-26T17:34:05.649797,write,0,0,7.7773998562622655,0,1145,0
user_2181,engineer,hr,IN,mobile,2025-10-24T21:16:07.649797,write,0,0,534.2429230411298,0,1691,0
user_2182,devops,hr,SG,desktop,2025-08-19T07:40:26.649797,read,0,0,471.01186873104297,0,717,0
user_2183,hr,hr,DE,server,2025-10-01T07:26:58.649797,execute,1,0,42.76386110456803,0,1982,1
user_2184,devops,hr,DE,server,2025-08-12T12:26:34.649797,admin,0,1,122.5283836814001,0,1982,0
user_2185,engineer,hr,UK,mobile,2025-12-14T10:16:43.649797,admin,0,2,648.3157714732513,0,948,0
user_2186,devops,finance,UK,server,2025-10-30T08:56:16.649797,read,0,0,219.22623908413274,0,1580,0
user_2187,devops,apps,SG,desktop,2025-10-06T04:04:52.649797,write,0,1,153.88911609349282,0,482,0
user_2188,engineer,apps,DE,mobile,2025-09-01T18:25:55.649797,read,0,0,707.7353073707268,0,289,0
user_2189,qa,platform,IN,desktop,2025-10-06T20:22:13.649797,execute,0,2,29.397825482883256,0,1902,0
user_2190,devops,apps,US,server,2025-08-18T01:44:02.649797,write,0,1,192.23632266605208,1,90,0
user_2191,devops,apps,SG,desktop,2025-06-22T18:38:54.649797,read,0,0,316.9885114831145,0,212,0
user_2192,qa,finance,US,mobile,2025-08-27T16:44:05.649797,execute,0,0,281.36268478052597,0,575,0
user_2193,devops,hr,IN,desktop,2025-12-02T01:37:46.649797,write,0,0,92.07025446555987,0,1096,0
user_2194,devops,hr,IN,server,2025-10-08T07:34:23.649797,admin,0,0,248.56151071206318,0,848,0
user_2195,devops,finance,US,laptop,2025-07-02T16:38:28.649797,execute,0,0,369.8781539955718,0,1989,0
user_2196,admin,apps,SG,mobile,2025-11-23T21:07:29.649797,admin,1,1,263.76020098315286,1,290,1
user_2197,qa,finance,US,desktop,2025-08-04T23:29:30.649797,execute,0,0,346.04306300368665,0,367,0
user_2198,devops,platform,SG,mobile,2025-07-31T11:02:12.649797,write,0,0,88.74602467845472,0,27,0
user_2199,qa,hr,SG,desktop,2025-08-10T01:23:07.649797,read,0,0,536.65721579367,0,420,0
user_2200,hr,security,UK,laptop,2025-09-29T11:27:58.649797,read,1,0,179.18180454131104,0,900,1
user_2201,hr,platform,DE,server,2025-09-23T15:00:18.649797,read,0,0,1308.052399780249,1,1386,0
user_2202,devops,platform,DE,desktop,2025-09-14T00:51:35.649797,read,1,0,7.068212136224528,0,1589,1
user_2203,qa,finance,IN,desktop,2025-10-24T17:42:42.649797,execute,0,0,143.56337809761453,0,1778,0
user_2204,qa,apps,UK,laptop,2025-08-13T13:23:43.649797,read,0,0,59.70913160427357,1,1479,0
user_2205,qa,hr,DE,mobile,2025-11-05T08:28:16.649797,read,0,1,243.31549779805948,1,805,0
user_2206,admin,security,SG,server,2025-07-19T03:20:31.649797,execute,0,1,83.59889781999453,0,612,0
user_2207,hr,platform,SG,desktop,2025-11-05T10:52:27.649797,execute,0,0,401.2260562209299,0,472,0
user_2208,qa,security,US,desktop,2025-10-15T01:36:43.649797,write,1,0,640.7803620861553,0,1615,1
user_2209,qa,apps,US,server,2025-10-18T13:24:44.649797,execute,0,1,71.05271864111745,0,1970,0
user_2210,admin,apps,SG,laptop,2025-09-12T06:15:47.649797,admin,0,1,52.54812034425602,0,369,0
user_2211,admin,security,SG,mobile,2025-10-15T15:23:56.649797,write,0,0,624.6909353743009,1,1350,0
user_2212,qa,hr,US,server,2025-07-01T22:40:32.649797,write,0,1,134.4829342167042,0,410,0
user_2213,engineer,apps,DE,mobile,2025-11-17T20:39:11.649797,read,0,0,171.05786698760863,0,1626,0
user_2214,qa,security,IN,laptop,2025-06-27T13:54:59.649797,read,1,0,74.91152527635784,0,1912,1
user_2215,qa,platform,US,laptop,2025-07-14T08:30:56.649797,admin,0,0,166.1798954343775,0,1527,0
user_2216,admin,security,DE,server,2025-09-29T09:41:02.649797,read,0,0,78.91637930821425,0,1049,0
user_2217,admin,security,DE,desktop,2025-10-28T16:12:35.649797,execute,0,1,328.9191197967528,0,161,0
user_2218,qa,finance,DE,laptop,2025-07-01T07:21:33.649797,execute,0,1,207.27075799251648,0,1219,0
user_2219,qa,apps,UK,laptop,2025-11-30T07:39:23.649797,read,0,1,465.4362502295444,0,1737,0
user_2220,qa,hr,UK,server,2025-12-09T19:56:15.649797,read,0,1,112.5075929069172,0,1445,0
user_2221,admin,hr,DE,server,2025-10-04T15:39:26.649797,execute,0,0,211.32008726674528,0,678,0
user_2222,qa,finance,SG,server,2025-09-12T04:55:27.649797,write,0,0,90.13834260771466,0,1758,0
user_2223,qa,hr,UK,laptop,2025-10-29T00:46:43.649797,admin,0,0,817.5921612074068,1,1819,0
user_2224,devops,security,US,mobile,2025-08-15T16:27:22.649797,admin,1,0,221.4029908006534,0,13,1
user_2225,engineer,finance,UK,laptop,2025-09-14T08:51:17.649797,write,0,0,57.1529958734174,0,1431,0
user_2226,hr,platform,SG,server,2025-11-29T11:43:29.649797,admin,0,1,95.55195417759371,0,1987,0
user_2227,engineer,apps,IN,desktop,2025-12-06T14:23:02.649797,read,0,0,25.96227092636993,0,1879,0
user_2228,devops,apps,UK,desktop,2025-12-01T10:53:27.649797,read,1,0,8.46305624910412,0,1379,1
user_2229,hr,apps,DE,server,2025-08-03T19:43:41.649797,read,1,1,223.9149140951922,0,1270,1
user_2230,qa,security,DE,desktop,2025-07-29T10:13:07.649797,admin,0,0,123.34971284799894,0,88,0
user_2231,devops,platform,DE,laptop,2025-08-10T03:51:47.649797,write,0,0,995.3889446300633,0,439,0
user_2232,qa,finance,IN,mobile,2025-09-05T00:24:59.649797,read,0,0,56.380487437904925,0,421,0
user_2233,admin,finance,SG,laptop,2025-08-13T03:09:20.649797,write,0,1,473.83655526653945,0,1676,0
user_2234,devops,apps,US,server,2025-08-23T22:33:06.649797,execute,1,1,113.92668331535283,0,1846,1
user_2235,admin,platform,SG,laptop,2025-10-07T07:06:14.649797,execute,0,1,75.9020353322151,0,1280,0
user_2236,devops,platform,IN,desktop,2025-11-01T20:03:48.649797,execute,0,0,1048.3573667895928,0,1300,0
user_2237,devops,platform,DE,laptop,2025-10-27T23:33:50.649797,admin,0,0,486.7213834865211,0,1682,0
user_2238,admin,hr,SG,mobile,2025-11-11T04:15:44.649797,admin,0,0,298.77953036789773,0,1031,0
user_2239,hr,hr,US,desktop,2025-06-23T08:59:20.649797,read,0,0,358.3266048191821,0,500,0
user_2240,engineer,apps,DE,mobile,2025-06-26T04:09:44.649797,execute,0,0,1426.1523915903938,0,246,0
user_2241,qa,platform,US,mobile,2025-11-06T16:05:12.649797,write,0,0,269.8355482272415,0,346,0
user_2242,devops,platform,UK,mobile,2025-09-21T12:51:10.649797,admin,0,0,32.24230807850005,0,1228,0
user_2243,qa,finance,US,laptop,2025-09-29T15:31:12.649797,write,0,2,20.119673983261535,1,1506,0
user_2244,admin,finance,DE,laptop,2025-06-27T01:07:39.649797,write,0,3,329.5297911684049,0,1776,0
user_2245,qa,apps,UK,laptop,2025-08-02T12:54:29.649797,read,2,1,321.53369268690506,0,480,1
user_2246,admin,platform,DE,laptop,2025-10-10T11:38:35.649797,read,0,1,413.7048252200547,0,1118,0
user_2247,qa,apps,DE,desktop,2025-11-19T05:37:05.649797,write,0,1,34.54876309750179,0,898,0
user_2248,engineer,finance,UK,laptop,2025-11-29T15:19:14.649797,write,0,1,869.5940543395141,0,1334,0
user_2249,engineer,finance,US,desktop,2025-09-15T15:45:52.649797,write,1,0,240.32558053184272,0,520,1
user_2250,engineer,hr,IN,mobile,2025-09-23T18:24:04.649797,write,1,0,314.565897075291,0,1953,1
user_2251,engineer,apps,IN,desktop,2025-11-14T12:43:36.649797,execute,0,3,10.642265624804411,0,430,0
user_2252,engineer,apps,IN,server,2025-09-22T08:29:26.649797,write,0,0,973.059805517783,0,170,0
user_2253,engineer,platform,IN,laptop,2025-09-18T14:46:52.649797,admin,0,0,248.06656056333597,0,119,0
user_2254,admin,platform,SG,server,2025-11-27T11:54:55.649797,read,0,0,248.59600544347228,0,758,0
user_2255,devops,hr,IN,desktop,2025-11-06T18:27:42.649797,admin,0,0,862.3482506207722,0,1664,0
user_2256,qa,security,UK,laptop,2025-11-28T05:08:44.649797,read,0,0,795.0059075749795,0,1758,0
user_2257,engineer,security,IN,server,2025-07-26T20:46:47.649797,read,0,0,74.6532727833197,0,63,0
user_2258,admin,security,DE,laptop,2025-09-19T23:15:16.649797,read,0,1,802.5246007503005,0,1141,0
user_2259,admin,apps,IN,desktop,2025-11-16T05:25:55.649797,admin,0,1,400.2486954673401,1,109,0
user_2260,admin,apps,US,server,2025-07-07T14:06:40.649797,read,0,0,5.724488746758908,0,746,0
user_2261,devops,finance,UK,desktop,2025-11-07T14:53:34.649797,write,2,0,82.26914512704681,0,1517,1
user_2262,qa,apps,UK,server,2025-07-20T12:23:51.649797,write,0,0,159.80899079930379,0,717,0
user_2263,devops,apps,SG,mobile,2025-11-10T01:01:31.649797,execute,0,1,262.2730144868351,0,1624,0
user_2264,hr,apps,DE,mobile,2025-10-05T17:47:47.649797,execute,0,2,362.5245274956502,0,417,0
user_2265,admin,hr,UK,mobile,2025-07-22T08:43:55.649797,execute,0,0,70.7966071366075,0,1349,0
user_2266,hr,apps,US,mobile,2025-09-10T18:50:33.649797,write,0,2,543.6508284803413,0,892,0
user_2267,engineer,platform,IN,mobile,2025-10-18T07:46:58.649797,admin,0,1,560.6867510559036,0,1264,0
user_2268,engineer,platform,UK,desktop,2025-10-09T16:11:49.649797,execute,0,0,302.356407150705,0,710,0
user_2269,devops,finance,US,mobile,2025-09-02T11:39:37.649797,write,0,0,761.8490622998484,0,1540,0
user_2270,qa,hr,IN,desktop,2025-11-26T11:12:57.649797,read,0,0,502.9658078192949,0,618,0
user_2271,hr,platform,SG,mobile,2025-09-19T01:10:13.649797,admin,0,0,75.16354300444411,0,1643,0
user_2272,qa,hr,UK,laptop,2025-09-16T15:17:57.649797,admin,0,0,480.85320944419215,0,252,0
user_2273,devops,hr,UK,mobile,2025-06-28T18:52:30.649797,write,0,1,918.5749484539276,0,1210,0
user_2274,engineer,finance,US,laptop,2025-11-30T13:30:45.649797,write,0,0,44.413066357820895,0,738,0
user_2275,qa,hr,DE,desktop,2025-07-19T11:05:45.649797,read,0,0,1154.6846716835219,0,1437,0
user_2276,qa,apps,SG,mobile,2025-09-20T16:24:05.649797,read,0,0,7.593126025040376,0,504,0
user_2277,engineer,hr,DE,server,2025-11-09T05:21:52.649797,read,0,0,221.54834765354704,0,1557,0
user_2278,hr,finance,UK,desktop,2025-07-26T08:42:38.649797,admin,0,1,446.02426652500725,0,154,0
user_2279,engineer,finance,DE,mobile,2025-09-20T12:12:18.649797,admin,0,0,468.8208390053466,0,224,0
user_2280,qa,finance,IN,desktop,2025-07-30T21:42:40.649797,execute,0,0,398.0371882738303,0,598,0
user_2281,hr,platform,SG,server,2025-11-01T07:50:05.649797,execute,0,1,226.09304331324338,0,1577,0
user_2282,hr,apps,DE,mobile,2025-09-27T03:54:22.649797,execute,1,0,315.7743398940257,0,846,1
user_2283,engineer,platform,IN,server,2025-11-18T15:46:05.649797,admin,0,0,361.1240346143824,0,1442,0
user_2284,qa,security,US,mobile,2025-11-25T14:26:35.649797,read,1,1,204.6854515248949,0,1509,1
user_2285,devops,apps,DE,laptop,2025-10-12T08:28:52.649797,execute,0,1,271.66828210835,0,684,0
user_2286,qa,hr,SG,desktop,2025-10-26T03:38:33.649797,read,0,0,561.9586483776754,0,1921,0
user_2287,admin,finance,IN,server,2025-09-24T10:34:59.649797,read,0,1,112.57347148496794,1,1696,0
user_2288,devops,security,DE,desktop,2025-08-25T18:41:04.649797,read,0,0,222.20142989040505,0,160,0
user_2289,hr,apps,US,server,2025-10-12T05:49:18.649797,execute,0,0,2.554763522385215,0,1075,0
user_2290,devops,platform,DE,desktop,2025-11-28T01:45:33.649797,execute,1,0,348.884192939685,0,1654,1
user_2291,hr,finance,IN,desktop,2025-08-31T14:00:42.649797,read,0,0,65.21758628219189,0,1304,0
user_2292,hr,platform,DE,desktop,2025-08-13T04:12:13.649797,execute,0,1,196.75614343578962,0,172,0
user_2293,devops,apps,SG,laptop,2025-08-26T12:00:00.649797,write,1,2,70.79464041302872,0,981,1
user_2294,hr,apps,UK,mobile,2025-09-03T22:52:12.649797,execute,0,2,7.144516559842047,0,332,0
user_2295,hr,security,IN,laptop,2025-06-30T19:44:10.649797,read,0,0,198.04172835660182,0,1620,0
user_2296,admin,hr,IN,desktop,2025-09-15T07:13:16.649797,read,0,1,165.92877007187437,0,1317,0
user_2297,qa,platform,IN,server,2025-09-14T13:23:24.649797,admin,0,1,166.0935886552277,0,1876,0
user_2298,qa,security,IN,desktop,2025-10-01T12:01:47.649797,admin,0,0,70.26368527683117,0,66,0
user_2299,admin,finance,DE,mobile,2025-08-21T21:20:06.649797,read,0,1,882.3993057291435,0,1294,0
user_2300,devops,hr,SG,laptop,2025-10-05T22:34:38.649797,write,0,3,1.0539948854973744,0,1937,0
user_2301,engineer,security,US,mobile,2025-11-22T15:50:49.649797,admin,0,0,666.4272263240715,0,1368,0
user_2302,engineer,platform,SG,server,2025-12-06T13:35:13.649797,read,0,0,400.56852015022054,0,271,0
user_2303,engineer,apps,IN,mobile,2025-09-30T15:09:26.649797,admin,1,1,56.648737620659084,0,1085,1
user_2304,admin,finance,DE,laptop,2025-06-25T05:56:43.649797,admin,0,0,191.70680154647198,1,689,0
user_2305,admin,platform,DE,server,2025-12-09T01:03:07.649797,read,0,0,1348.8969273785112,0,1890,0
user_2306,hr,hr,IN,mobile,2025-10-22T15:16:35.649797,execute,0,0,309.59317747832466,0,629,0
user_2307,engineer,hr,DE,laptop,2025-08-17T01:18:55.649797,write,0,1,40.875403240172844,0,1160,0
user_2308,devops,apps,IN,laptop,2025-07-14T01:40:25.649797,execute,0,0,183.54882581584044,0,1002,0
user_2309,devops,apps,SG,desktop,2025-07-13T09:31:15.649797,read,0,1,189.44808690143563,0,259,0
user_2310,engineer,finance,UK,mobile,2025-07-17T18:36:30.649797,read,0,2,486.2457292592495,0,1280,0
user_2311,engineer,finance,DE,server,2025-06-25T18:49:32.649797,write,0,0,743.6640120747782,0,331,0
user_2312,engineer,apps,IN,desktop,2025-11-26T23:15:30.649797,read,1,2,25.74631261033393,0,1947,1
user_2313,admin,apps,IN,mobile,2025-09-22T22:04:16.649797,admin,0,2,113.07960206764209,0,1417,0
user_2314,admin,hr,DE,mobile,2025-10-21T13:46:37.649797,write,0,0,106.33385465024487,0,783,0
user_2315,admin,apps,US,server,2025-11-13T15:22:52.649797,execute,0,2,1660.0695325978272,0,1568,0
user_2316,qa,security,IN,desktop,2025-11-07T01:24:34.649797,write,0,1,245.7676620092066,0,1278,0
user_2317,devops,platform,DE,desktop,2025-11-23T10:48:31.649797,execute,1,0,635.6580966496281,0,267,1
user_2318,devops,apps,IN,server,2025-12-08T16:29:32.649797,read,0,0,166.55493398944898,0,1923,0
user_2319,hr,finance,US,desktop,2025-09-04T14:44:15.649797,execute,0,1,384.82164447358866,0,794,0
user_2320,admin,security,UK,laptop,2025-12-05T15:24:06.649797,execute,1,0,101.30786415892946,0,1031,1
user_2321,qa,finance,US,server,2025-10-25T18:33:54.649797,execute,0,1,728.3969594047707,0,860,0
user_2322,qa,security,SG,mobile,2025-06-30T07:14:20.649797,write,0,1,182.17135572353146,0,439,0
user_2323,devops,apps,DE,server,2025-10-18T07:15:20.649797,admin,0,0,488.47232270188994,0,551,0
user_2324,admin,platform,US,laptop,2025-10-19T04:34:06.649797,execute,0,2,88.64044496794719,0,4,0
user_2325,hr,finance,UK,server,2025-11-27T15:16:12.649797,write,0,1,354.8634035938261,0,1566,0
user_2326,admin,security,IN,mobile,2025-08-23T17:01:09.649797,write,0,0,155.8380404289965,1,678,0
user_2327,engineer,hr,DE,mobile,2025-09-30T20:46:12.649797,admin,0,0,9.583275248042208,0,307,0
user_2328,admin,apps,US,server,2025-06-19T18:36:09.649797,write,0,1,159.82335605136979,0,462,0
user_2329,engineer,platform,UK,server,2025-08-16T08:31:03.649797,read,0,0,239.56673704922704,0,1572,0
user_2330,engineer,apps,US,laptop,2025-06-28T18:50:43.649797,read,0,1,49.378070108224335,0,1375,0
user_2331,hr,hr,SG,laptop,2025-09-19T12:26:37.649797,read,0,0,60.97033228590374,1,1523,0
user_2332,devops,platform,DE,mobile,2025-11-11T17:19:34.649797,admin,0,0,187.5696339695514,0,1235,0
user_2333,admin,hr,IN,desktop,2025-07-24T17:47:05.649797,write,0,1,125.89798454919217,0,1137,0
user_2334,engineer,apps,UK,desktop,2025-09-20T12:29:52.649797,read,0,1,174.34252790189177,0,117,0
user_2335,admin,security,US,desktop,2025-07-24T07:16:11.649797,execute,0,0,185.31563250561197,0,1340,0
user_2336,devops,apps,DE,desktop,2025-07-09T07:19:36.649797,write,0,1,45.27339496629017,0,563,0
user_2337,devops,apps,US,mobile,2025-09-17T13:27:31.649797,read,0,1,59.97263999917664,0,972,0
user_2338,qa,apps,DE,desktop,2025-07-01T19:52:28.649797,write,0,0,565.4890396678344,0,1457,0
user_2339,devops,finance,SG,desktop,2025-10-01T07:19:28.649797,read,0,0,53.27855128375332,0,1039,0
user_2340,hr,hr,US,server,2025-06-23T05:19:49.649797,execute,0,0,328.9073492680924,0,201,0
user_2341,engineer,hr,SG,desktop,2025-07-06T18:57:40.649797,write,0,0,162.65776198364773,0,1371,0
user_2342,qa,hr,UK,server,2025-09-24T13:56:29.649797,read,0,0,1034.8329906008453,0,124,0
user_2343,hr,finance,SG,mobile,2025-10-02T00:49:57.649797,read,0,0,20.517175047997263,0,1876,0
user_2344,admin,security,DE,server,2025-06-22T19:10:33.649797,execute,0,0,532.274072812671,0,156,0
user_2345,engineer,apps,UK,laptop,2025-09-28T18:56:24.649797,execute,0,0,202.85706839133047,0,409,0
user_2346,devops,security,US,server,2025-11-15T12:17:00.649797,read,2,0,1.6100238355585883,0,1232,1
user_2347,engineer,finance,US,desktop,2025-10-25T14:21:30.649797,read,1,0,91.81908232064823,0,466,1
user_2348,admin,hr,DE,server,2025-07-11T04:40:19.649797,admin,1,0,157.12101052994024,0,754,1
user_2349,qa,apps,IN,server,2025-10-02T05:26:34.649797,admin,1,0,113.1484766155637,0,1188,1
user_2350,qa,platform,IN,mobile,2025-10-16T14:04:59.649797,write,0,1,135.03651988692567,1,772,0
user_2351,qa,platform,US,mobile,2025-06-24T06:47:28.649797,write,0,0,745.4908684239161,0,1301,0
user_2352,devops,security,DE,desktop,2025-11-18T13:03:15.649797,admin,0,0,134.3242782720845,0,1883,0
user_2353,hr,hr,IN,laptop,2025-11-27T17:01:39.649797,read,0,0,162.81326943630984,0,1729,0
user_2354,hr,platform,SG,laptop,2025-11-17T15:54:22.649797,execute,1,1,429.55269359277526,0,837,1
user_2355,engineer,security,US,server,2025-11-13T00:21:37.649797,write,0,0,473.72145094038893,0,1004,0
user_2356,devops,finance,SG,laptop,2025-10-29T16:12:07.649797,read,0,0,26.351037668241993,0,750,0
user_2357,qa,security,DE,mobile,2025-10-09T14:22:43.649797,execute,0,2,365.2897367759855,0,394,0
user_2358,qa,security,SG,desktop,2025-10-17T17:37:16.649797,execute,1,0,197.6654413293011,0,50,1
user_2359,admin,security,IN,desktop,2025-11-09T17:34:48.649797,read,0,1,43.1105010432666,0,725,0
user_2360,admin,apps,IN,mobile,2025-10-14T19:56:45.649797,read,0,0,92.24732002079776,0,1802,0
user_2361,qa,security,UK,desktop,2025-08-15T13:43:58.649797,write,0,1,13.82433274400895,0,1626,0
user_2362,qa,security,US,server,2025-08-24T06:06:16.649797,admin,0,0,133.99733365165523,0,144,0
user_2363,devops,apps,DE,desktop,2025-11-26T01:14:26.649797,read,0,0,88.47503009056494,0,166,0
user_2364,hr,apps,US,laptop,2025-06-20T15:55:11.649797,admin,0,1,144.43024355960264,0,1091,0
user_2365,admin,finance,SG,desktop,2025-10-21T08:51:26.649797,write,0,1,260.4935172171854,1,1044,0
user_2366,hr,hr,DE,desktop,2025-12-06T10:35:29.649797,admin,0,2,395.4108260960699,0,623,0
user_2367,devops,platform,DE,mobile,2025-10-22T16:51:29.649797,admin,0,0,278.9283049695869,0,69,0
user_2368,qa,platform,IN,mobile,2025-12-13T11:39:08.649797,execute,0,0,340.3128499853652,1,454,0
user_2369,hr,security,SG,laptop,2025-10-19T08:08:47.649797,write,0,1,602.1677907889881,0,25,0
user_2370,qa,finance,IN,mobile,2025-06-23T18:24:02.649797,read,0,1,621.0243107758735,0,1881,0
user_2371,qa,security,IN,laptop,2025-11-13T10:38:06.649797,admin,1,0,591.3792914682743,1,310,1
user_2372,engineer,platform,UK,server,2025-08-07T19:33:13.649797,write,0,1,49.87620965262601,1,12,1
user_2373,hr,apps,IN,laptop,2025-09-05T20:55:10.649797,execute,0,0,86.73258027541584,0,577,0
user_2374,hr,hr,US,desktop,2025-08-12T18:11:22.649797,execute,1,1,209.34259144396395,0,694,1
user_2375,qa,finance,DE,laptop,2025-08-04T22:06:22.649797,admin,0,2,133.29575614348502,0,234,0
user_2376,devops,apps,IN,server,2025-09-03T05:37:30.649797,admin,0,0,42.3546792229844,0,835,0
user_2377,engineer,hr,US,desktop,2025-08-24T18:09:31.649797,read,0,0,101.79799049725128,0,917,0
user_2378,qa,finance,SG,laptop,2025-10-09T13:58:30.649797,write,0,0,1111.853608038063,0,1157,0
user_2379,admin,finance,DE,mobile,2025-11-10T22:45:56.649797,read,0,0,127.81979695030587,0,1722,0
user_2380,admin,platform,SG,mobile,2025-08-10T01:22:31.649797,read,1,1,162.85698898852618,0,591,1
user_2381,engineer,apps,US,mobile,2025-07-26T01:13:40.649797,execute,0,0,1.9265996459234158,0,1668,0
user_2382,devops,finance,SG,laptop,2025-10-15T14:56:24.649797,write,1,1,381.2634423585723,0,1299,1
user_2383,qa,finance,SG,laptop,2025-10-16T05:44:06.649797,read,0,0,160.10039333429572,0,849,0
user_2384,hr,hr,SG,server,2025-11-26T18:50:22.649797,execute,0,0,32.65667251226139,0,1847,0
user_2385,engineer,platform,IN,desktop,2025-06-20T10:50:16.649797,admin,1,1,1037.871171993611,0,1853,1
